identifier,first_name,last_name,sitting_days_attendance,other_days_attendance,year,iso_sitting_days_attendance,iso_other_days_attendance
Healy-Rae_Michael,Michael,Healy-Rae,10/07/2024,,2024,2024-07-10,
Healy-Rae_Michael,Michael,Healy-Rae,11/07/2024,,2024,2024-07-11,
Healy-Rae_Michael,Michael,Healy-Rae,18/09/2024,,2024,2024-09-18,
Healy-Rae_Michael,Michael,Healy-Rae,19/09/2024,,2024,2024-09-19,
Healy-Rae_Michael,Michael,Healy-Rae,24/09/2024,,2024,2024-09-24,
Healy-Rae_Michael,Michael,Healy-Rae,25/09/2024,,2024,2024-09-25,
Healy-Rae_Michael,Michael,Healy-Rae,26/09/2024,,2024,2024-09-26,
Healy-Rae_Michael,Michael,Healy-Rae,01/10/2024,,2024,2024-10-01,
Healy-Rae_Michael,Michael,Healy-Rae,02/10/2024,,2024,2024-10-02,
Healy-Rae_Michael,Michael,Healy-Rae,03/10/2024,,2024,2024-10-03,
Healy-Rae_Michael,Michael,Healy-Rae,08/10/2024,,2024,2024-10-08,
Healy-Rae_Michael,Michael,Healy-Rae,09/10/2024,,2024,2024-10-09,
Healy-Rae_Michael,Michael,Healy-Rae,10/10/2024,,2024,2024-10-10,
Healy-Rae_Michael,Michael,Healy-Rae,15/10/2024,,2024,2024-10-15,
Healy-Rae_Michael,Michael,Healy-Rae,16/10/2024,,2024,2024-10-16,
Healy-Rae_Michael,Michael,Healy-Rae,17/10/2024,,2024,2024-10-17,
Healy-Rae_Michael,Michael,Healy-Rae,22/10/2024,,2024,2024-10-22,
Healy-Rae_Michael,Michael,Healy-Rae,23/10/2024,,2024,2024-10-23,
Healy-Rae_Michael,Michael,Healy-Rae,24/10/2024,,2024,2024-10-24,
Healy-Rae_Michael,Michael,Healy-Rae,05/11/2024,,2024,2024-11-05,
Healy-Rae_Michael,Michael,Healy-Rae,06/11/2024,,2024,2024-11-06,
Healy-Rae_Michael,Michael,Healy-Rae,18/12/2024,,2024,2024-12-18,
Healy-Rae_Michael,Michael,Healy-Rae,,16/01/2024,2024,,2024-01-16
Healy-Rae_Michael,Michael,Healy-Rae,,06/02/2024,2024,,2024-02-06
Healy-Rae_Michael,Michael,Healy-Rae,,16/02/2024,2024,,2024-02-16
Healy-Rae_Michael,Michael,Healy-Rae,,14/03/2024,2024,,2024-03-14
Healy-Rae_Michael,Michael,Healy-Rae,,19/03/2024,2024,,2024-03-19
Healy-Rae_Michael,Michael,Healy-Rae,,03/04/2024,2024,,2024-04-03
Healy-Rae_Michael,Michael,Healy-Rae,,04/04/2024,2024,,2024-04-04
Healy-Rae_Michael,Michael,Healy-Rae,,08/04/2024,2024,,2024-04-08
Healy-Rae_Michael,Michael,Healy-Rae,,07/05/2024,2024,,2024-05-07
Healy-Rae_Michael,Michael,Healy-Rae,,10/05/2024,2024,,2024-05-10
Healy-Rae_Michael,Michael,Healy-Rae,,13/05/2024,2024,,2024-05-13
Healy-Rae_Michael,Michael,Healy-Rae,,17/05/2024,2024,,2024-05-17
Healy-Rae_Michael,Michael,Healy-Rae,,20/05/2024,2024,,2024-05-20
Healy-Rae_Michael,Michael,Healy-Rae,,24/06/2024,2024,,2024-06-24
Healy-Rae_Michael,Michael,Healy-Rae,,01/07/2024,2024,,2024-07-01
Healy-Rae_Michael,Michael,Healy-Rae,,05/07/2024,2024,,2024-07-05
Healy-Rae_Michael,Michael,Healy-Rae,,08/07/2024,2024,,2024-07-08
Healy-Rae_Michael,Michael,Healy-Rae,,12/07/2024,2024,,2024-07-12
Healy-Rae_Michael,Michael,Healy-Rae,,12/08/2024,2024,,2024-08-12
Healy-Rae_Michael,Michael,Healy-Rae,,14/08/2024,2024,,2024-08-14
Healy-Rae_Michael,Michael,Healy-Rae,,02/09/2024,2024,,2024-09-02
Healy-Rae_Michael,Michael,Healy-Rae,,03/09/2024,2024,,2024-09-03
Healy-Rae_Michael,Michael,Healy-Rae,,17/09/2024,2024,,2024-09-17
Healy-Rae_Michael,Michael,Healy-Rae,,27/09/2024,2024,,2024-09-27
Healy-Rae_Michael,Michael,Healy-Rae,,04/12/2024,2024,,2024-12-04
Healy-Rae_Michael,Michael,Healy-Rae,,05/12/2024,2024,,2024-12-05
Healy-Rae_Michael,Michael,Healy-Rae,,06/12/2024,2024,,2024-12-06
Healy-Rae_Michael,Michael,Healy-Rae,,09/12/2024,2024,,2024-12-09
Healy-Rae_Michael,Michael,Healy-Rae,,10/12/2024,2024,,2024-12-10
Healy-Rae_Michael,Michael,Healy-Rae,,11/12/2024,2024,,2024-12-11
Healy-Rae_Michael,Michael,Healy-Rae,,12/12/2024,2024,,2024-12-12
Healy-Rae_Michael,Michael,Healy-Rae,,13/12/2024,2024,,2024-12-13
Healy-Rae_Michael,Michael,Healy-Rae,,16/12/2024,2024,,2024-12-16
Healy-Rae_Michael,Michael,Healy-Rae,,17/12/2024,2024,,2024-12-17
Healy-Rae_Michael,Michael,Healy-Rae,,09/01/2025,2025,,2025-01-09
Healy-Rae_Michael,Michael,Healy-Rae,,10/01/2025,2025,,2025-01-10
Healy-Rae_Michael,Michael,Healy-Rae,,13/01/2025,2025,,2025-01-13
Healy-Rae_Michael,Michael,Healy-Rae,,14/01/2025,2025,,2025-01-14
Healy-Rae_Michael,Michael,Healy-Rae,,15/01/2025,2025,,2025-01-15
Healy-Rae_Michael,Michael,Healy-Rae,,16/01/2025,2025,,2025-01-16
Healy-Rae_Michael,Michael,Healy-Rae,,17/01/2025,2025,,2025-01-17
Healy-Rae_Michael,Michael,Healy-Rae,,20/01/2025,2025,,2025-01-20
Healy-Rae_Michael,Michael,Healy-Rae,,21/01/2025,2025,,2025-01-21
Healy_Séamus,Séamus,Healy,18/12/2024,,2024,2024-12-18,
Healy_Séamus,Séamus,Healy,,05/12/2024,2024,,2024-12-05
Healy_Séamus,Séamus,Healy,,11/12/2024,2024,,2024-12-11
Healy_Séamus,Séamus,Healy,,17/12/2024,2024,,2024-12-17
Healy_Séamus,Séamus,Healy,,19/12/2024,2024,,2024-12-19
Healy_Séamus,Séamus,Healy,22/01/2025,,2025,2025-01-22,
Healy_Séamus,Séamus,Healy,23/01/2025,,2025,2025-01-23,
Healy_Séamus,Séamus,Healy,05/02/2025,,2025,2025-02-05,
Healy_Séamus,Séamus,Healy,06/02/2025,,2025,2025-02-06,
Healy_Séamus,Séamus,Healy,11/02/2025,,2025,2025-02-11,
Healy_Séamus,Séamus,Healy,12/02/2025,,2025,2025-02-12,
Healy_Séamus,Séamus,Healy,13/02/2025,,2025,2025-02-13,
Healy_Séamus,Séamus,Healy,18/02/2025,,2025,2025-02-18,
Healy_Séamus,Séamus,Healy,19/02/2025,,2025,2025-02-19,
Healy_Séamus,Séamus,Healy,20/02/2025,,2025,2025-02-20,
Healy_Séamus,Séamus,Healy,25/02/2025,,2025,2025-02-25,
Healy_Séamus,Séamus,Healy,26/02/2025,,2025,2025-02-26,
Healy_Séamus,Séamus,Healy,27/02/2025,,2025,2025-02-27,
Healy_Séamus,Séamus,Healy,04/03/2025,,2025,2025-03-04,
Healy_Séamus,Séamus,Healy,05/03/2025,,2025,2025-03-05,
Healy_Séamus,Séamus,Healy,06/03/2025,,2025,2025-03-06,
Healy_Séamus,Séamus,Healy,19/03/2025,,2025,2025-03-19,
Healy_Séamus,Séamus,Healy,20/03/2025,,2025,2025-03-20,
Healy_Séamus,Séamus,Healy,25/03/2025,,2025,2025-03-25,
Healy_Séamus,Séamus,Healy,26/03/2025,,2025,2025-03-26,
Healy_Séamus,Séamus,Healy,27/03/2025,,2025,2025-03-27,
Healy_Séamus,Séamus,Healy,01/04/2025,,2025,2025-04-01,
Healy_Séamus,Séamus,Healy,02/04/2025,,2025,2025-04-02,
Healy_Séamus,Séamus,Healy,03/04/2025,,2025,2025-04-03,
Healy_Séamus,Séamus,Healy,08/04/2025,,2025,2025-04-08,
Healy_Séamus,Séamus,Healy,09/04/2025,,2025,2025-04-09,
Healy_Séamus,Séamus,Healy,10/04/2025,,2025,2025-04-10,
Healy_Séamus,Séamus,Healy,29/04/2025,,2025,2025-04-29,
Healy_Séamus,Séamus,Healy,30/04/2025,,2025,2025-04-30,
Healy_Séamus,Séamus,Healy,01/05/2025,,2025,2025-05-01,
Healy_Séamus,Séamus,Healy,07/05/2025,,2025,2025-05-07,
Healy_Séamus,Séamus,Healy,08/05/2025,,2025,2025-05-08,
Healy_Séamus,Séamus,Healy,13/05/2025,,2025,2025-05-13,
Healy_Séamus,Séamus,Healy,14/05/2025,,2025,2025-05-14,
Healy_Séamus,Séamus,Healy,15/05/2025,,2025,2025-05-15,
Healy_Séamus,Séamus,Healy,20/05/2025,,2025,2025-05-20,
Healy_Séamus,Séamus,Healy,21/05/2025,,2025,2025-05-21,
Healy_Séamus,Séamus,Healy,22/05/2025,,2025,2025-05-22,
Healy_Séamus,Séamus,Healy,27/05/2025,,2025,2025-05-27,
Healy_Séamus,Séamus,Healy,28/05/2025,,2025,2025-05-28,
Healy_Séamus,Séamus,Healy,29/05/2025,,2025,2025-05-29,
Healy_Séamus,Séamus,Healy,10/06/2025,,2025,2025-06-10,
Healy_Séamus,Séamus,Healy,11/06/2025,,2025,2025-06-11,
Healy_Séamus,Séamus,Healy,12/06/2025,,2025,2025-06-12,
Healy_Séamus,Séamus,Healy,17/06/2025,,2025,2025-06-17,
Healy_Séamus,Séamus,Healy,18/06/2025,,2025,2025-06-18,
Healy_Séamus,Séamus,Healy,19/06/2025,,2025,2025-06-19,
Healy_Séamus,Séamus,Healy,24/06/2025,,2025,2025-06-24,
Healy_Séamus,Séamus,Healy,25/06/2025,,2025,2025-06-25,
Healy_Séamus,Séamus,Healy,26/06/2025,,2025,2025-06-26,
Healy_Séamus,Séamus,Healy,01/07/2025,,2025,2025-07-01,
Healy_Séamus,Séamus,Healy,02/07/2025,,2025,2025-07-02,
Healy_Séamus,Séamus,Healy,03/07/2025,,2025,2025-07-03,
Healy_Séamus,Séamus,Healy,08/07/2025,,2025,2025-07-08,
Healy_Séamus,Séamus,Healy,09/07/2025,,2025,2025-07-09,
Healy_Séamus,Séamus,Healy,10/07/2025,,2025,2025-07-10,
Healy_Séamus,Séamus,Healy,15/07/2025,,2025,2025-07-15,
Healy_Séamus,Séamus,Healy,16/07/2025,,2025,2025-07-16,
Healy_Séamus,Séamus,Healy,17/09/2025,,2025,2025-09-17,
Healy_Séamus,Séamus,Healy,18/09/2025,,2025,2025-09-18,
Healy_Séamus,Séamus,Healy,23/09/2025,,2025,2025-09-23,
Healy_Séamus,Séamus,Healy,24/09/2025,,2025,2025-09-24,
Healy_Séamus,Séamus,Healy,25/09/2025,,2025,2025-09-25,
Healy_Séamus,Séamus,Healy,30/09/2025,,2025,2025-09-30,
Healy_Séamus,Séamus,Healy,01/10/2025,,2025,2025-10-01,
Healy_Séamus,Séamus,Healy,02/10/2025,,2025,2025-10-02,
Healy_Séamus,Séamus,Healy,07/10/2025,,2025,2025-10-07,
Healy_Séamus,Séamus,Healy,08/10/2025,,2025,2025-10-08,
Healy_Séamus,Séamus,Healy,09/10/2025,,2025,2025-10-09,
Healy_Séamus,Séamus,Healy,14/10/2025,,2025,2025-10-14,
Healy_Séamus,Séamus,Healy,15/10/2025,,2025,2025-10-15,
Healy_Séamus,Séamus,Healy,21/10/2025,,2025,2025-10-21,
Healy_Séamus,Séamus,Healy,22/10/2025,,2025,2025-10-22,
Healy_Séamus,Séamus,Healy,04/11/2025,,2025,2025-11-04,
Healy_Séamus,Séamus,Healy,05/11/2025,,2025,2025-11-05,
Healy_Séamus,Séamus,Healy,06/11/2025,,2025,2025-11-06,
Healy_Séamus,Séamus,Healy,12/11/2025,,2025,2025-11-12,
Healy_Séamus,Séamus,Healy,13/11/2025,,2025,2025-11-13,
Healy_Séamus,Séamus,Healy,18/11/2025,,2025,2025-11-18,
Healy_Séamus,Séamus,Healy,19/11/2025,,2025,2025-11-19,
Healy_Séamus,Séamus,Healy,20/11/2025,,2025,2025-11-20,
Healy_Séamus,Séamus,Healy,25/11/2025,,2025,2025-11-25,
Healy_Séamus,Séamus,Healy,26/11/2025,,2025,2025-11-26,
Healy_Séamus,Séamus,Healy,27/11/2025,,2025,2025-11-27,
Healy_Séamus,Séamus,Healy,02/12/2025,,2025,2025-12-02,
Healy_Séamus,Séamus,Healy,03/12/2025,,2025,2025-12-03,
Healy_Séamus,Séamus,Healy,04/12/2025,,2025,2025-12-04,
Healy_Séamus,Séamus,Healy,09/12/2025,,2025,2025-12-09,
Healy_Séamus,Séamus,Healy,10/12/2025,,2025,2025-12-10,
Healy_Séamus,Séamus,Healy,11/12/2025,,2025,2025-12-11,
Healy_Séamus,Séamus,Healy,16/12/2025,,2025,2025-12-16,
Healy_Séamus,Séamus,Healy,,08/01/2025,2025,,2025-01-08
Healy_Séamus,Séamus,Healy,,21/01/2025,2025,,2025-01-21
Healy_Séamus,Séamus,Healy,,28/01/2025,2025,,2025-01-28
Healy_Séamus,Séamus,Healy,,29/01/2025,2025,,2025-01-29
Healy_Séamus,Séamus,Healy,,04/02/2025,2025,,2025-02-04
Healy_Séamus,Séamus,Healy,,15/04/2025,2025,,2025-04-15
Healy_Séamus,Séamus,Healy,,16/04/2025,2025,,2025-04-16
Healy_Séamus,Séamus,Healy,,04/06/2025,2025,,2025-06-04
Healy_Séamus,Séamus,Healy,,05/06/2025,2025,,2025-06-05
Healy_Séamus,Séamus,Healy,,06/08/2025,2025,,2025-08-06
Healy_Séamus,Séamus,Healy,,14/08/2025,2025,,2025-08-14
Healy_Séamus,Séamus,Healy,,15/08/2025,2025,,2025-08-15
Healy_Séamus,Séamus,Healy,,20/08/2025,2025,,2025-08-20
Healy_Séamus,Séamus,Healy,,21/08/2025,2025,,2025-08-21
Healy_Séamus,Séamus,Healy,,27/08/2025,2025,,2025-08-27
Healy_Séamus,Séamus,Healy,,28/08/2025,2025,,2025-08-28
Healy_Séamus,Séamus,Healy,,03/09/2025,2025,,2025-09-03
Healy_Séamus,Séamus,Healy,,04/09/2025,2025,,2025-09-04
Healy_Séamus,Séamus,Healy,,09/09/2025,2025,,2025-09-09
Healy_Séamus,Séamus,Healy,,10/09/2025,2025,,2025-09-10
Healy_Séamus,Séamus,Healy,,16/09/2025,2025,,2025-09-16
Healy_Séamus,Séamus,Healy,,22/09/2025,2025,,2025-09-22
Healy_Séamus,Séamus,Healy,,07/11/2025,2025,,2025-11-07
Healy_Séamus,Séamus,Healy,,11/11/2025,2025,,2025-11-11
Healy_Séamus,Séamus,Healy,,21/11/2025,2025,,2025-11-21
Healy_Séamus,Séamus,Healy,,12/12/2025,2025,,2025-12-12
Healy_Séamus,Séamus,Healy,,17/12/2025,2025,,2025-12-17
Healy_Séamus,Séamus,Healy,,18/12/2025,2025,,2025-12-18
Healy_Séamus,Séamus,Healy,,19/12/2025,2025,,2025-12-19
Healy_Séamus,Séamus,Healy,13/01/2026,,2026,2026-01-13,
Healy_Séamus,Séamus,Healy,14/01/2026,,2026,2026-01-14,
Healy_Séamus,Séamus,Healy,15/01/2026,,2026,2026-01-15,
Healy_Séamus,Séamus,Healy,20/01/2026,,2026,2026-01-20,
Healy_Séamus,Séamus,Healy,21/01/2026,,2026,2026-01-21,
Healy_Séamus,Séamus,Healy,22/01/2026,,2026,2026-01-22,
Healy_Séamus,Séamus,Healy,04/02/2026,,2026,2026-02-04,
Healy_Séamus,Séamus,Healy,05/02/2026,,2026,2026-02-05,
Healy_Séamus,Séamus,Healy,10/02/2026,,2026,2026-02-10,
Healy_Séamus,Séamus,Healy,11/02/2026,,2026,2026-02-11,
Healy_Séamus,Séamus,Healy,12/02/2026,,2026,2026-02-12,
Healy_Séamus,Séamus,Healy,17/02/2026,,2026,2026-02-17,
Healy_Séamus,Séamus,Healy,18/02/2026,,2026,2026-02-18,
Healy_Séamus,Séamus,Healy,19/02/2026,,2026,2026-02-19,
Healy_Séamus,Séamus,Healy,24/02/2026,,2026,2026-02-24,
Healy_Séamus,Séamus,Healy,25/02/2026,,2026,2026-02-25,
Healy_Séamus,Séamus,Healy,26/02/2026,,2026,2026-02-26,
Healy_Séamus,Séamus,Healy,03/03/2026,,2026,2026-03-03,
Healy_Séamus,Séamus,Healy,04/03/2026,,2026,2026-03-04,
Healy_Séamus,Séamus,Healy,05/03/2026,,2026,2026-03-05,
Healy_Séamus,Séamus,Healy,18/03/2026,,2026,2026-03-18,
Healy_Séamus,Séamus,Healy,19/03/2026,,2026,2026-03-19,
Healy_Séamus,Séamus,Healy,,06/02/2026,2026,,2026-02-06
Hearne_Rory,Rory,Hearne,18/12/2024,,2024,2024-12-18,
Hearne_Rory,Rory,Hearne,,06/12/2024,2024,,2024-12-06
Hearne_Rory,Rory,Hearne,,10/12/2024,2024,,2024-12-10
Hearne_Rory,Rory,Hearne,,11/12/2024,2024,,2024-12-11
Hearne_Rory,Rory,Hearne,,12/12/2024,2024,,2024-12-12
Hearne_Rory,Rory,Hearne,,13/12/2024,2024,,2024-12-13
Hearne_Rory,Rory,Hearne,,16/12/2024,2024,,2024-12-16
Hearne_Rory,Rory,Hearne,,17/12/2024,2024,,2024-12-17
Hearne_Rory,Rory,Hearne,,19/12/2024,2024,,2024-12-19
Hearne_Rory,Rory,Hearne,,20/12/2024,2024,,2024-12-20
Hearne_Rory,Rory,Hearne,22/01/2025,,2025,2025-01-22,
Hearne_Rory,Rory,Hearne,23/01/2025,,2025,2025-01-23,
Hearne_Rory,Rory,Hearne,05/02/2025,,2025,2025-02-05,
Hearne_Rory,Rory,Hearne,06/02/2025,,2025,2025-02-06,
Hearne_Rory,Rory,Hearne,11/02/2025,,2025,2025-02-11,
Hearne_Rory,Rory,Hearne,12/02/2025,,2025,2025-02-12,
Hearne_Rory,Rory,Hearne,13/02/2025,,2025,2025-02-13,
Hearne_Rory,Rory,Hearne,18/02/2025,,2025,2025-02-18,
Hearne_Rory,Rory,Hearne,19/02/2025,,2025,2025-02-19,
Hearne_Rory,Rory,Hearne,25/02/2025,,2025,2025-02-25,
Hearne_Rory,Rory,Hearne,26/02/2025,,2025,2025-02-26,
Hearne_Rory,Rory,Hearne,27/02/2025,,2025,2025-02-27,
Hearne_Rory,Rory,Hearne,04/03/2025,,2025,2025-03-04,
Hearne_Rory,Rory,Hearne,05/03/2025,,2025,2025-03-05,
Hearne_Rory,Rory,Hearne,06/03/2025,,2025,2025-03-06,
Hearne_Rory,Rory,Hearne,19/03/2025,,2025,2025-03-19,
Hearne_Rory,Rory,Hearne,20/03/2025,,2025,2025-03-20,
Hearne_Rory,Rory,Hearne,25/03/2025,,2025,2025-03-25,
Hearne_Rory,Rory,Hearne,26/03/2025,,2025,2025-03-26,
Hearne_Rory,Rory,Hearne,01/04/2025,,2025,2025-04-01,
Hearne_Rory,Rory,Hearne,02/04/2025,,2025,2025-04-02,
Hearne_Rory,Rory,Hearne,03/04/2025,,2025,2025-04-03,
Hearne_Rory,Rory,Hearne,08/04/2025,,2025,2025-04-08,
Hearne_Rory,Rory,Hearne,09/04/2025,,2025,2025-04-09,
Hearne_Rory,Rory,Hearne,10/04/2025,,2025,2025-04-10,
Hearne_Rory,Rory,Hearne,29/04/2025,,2025,2025-04-29,
Hearne_Rory,Rory,Hearne,30/04/2025,,2025,2025-04-30,
Hearne_Rory,Rory,Hearne,07/05/2025,,2025,2025-05-07,
Hearne_Rory,Rory,Hearne,08/05/2025,,2025,2025-05-08,
Hearne_Rory,Rory,Hearne,13/05/2025,,2025,2025-05-13,
Hearne_Rory,Rory,Hearne,14/05/2025,,2025,2025-05-14,
Hearne_Rory,Rory,Hearne,15/05/2025,,2025,2025-05-15,
Hearne_Rory,Rory,Hearne,20/05/2025,,2025,2025-05-20,
Hearne_Rory,Rory,Hearne,27/05/2025,,2025,2025-05-27,
Hearne_Rory,Rory,Hearne,28/05/2025,,2025,2025-05-28,
Hearne_Rory,Rory,Hearne,29/05/2025,,2025,2025-05-29,
Hearne_Rory,Rory,Hearne,10/06/2025,,2025,2025-06-10,
Hearne_Rory,Rory,Hearne,12/06/2025,,2025,2025-06-12,
Hearne_Rory,Rory,Hearne,17/06/2025,,2025,2025-06-17,
Hearne_Rory,Rory,Hearne,18/06/2025,,2025,2025-06-18,
Hearne_Rory,Rory,Hearne,19/06/2025,,2025,2025-06-19,
Hearne_Rory,Rory,Hearne,24/06/2025,,2025,2025-06-24,
Hearne_Rory,Rory,Hearne,25/06/2025,,2025,2025-06-25,
Hearne_Rory,Rory,Hearne,26/06/2025,,2025,2025-06-26,
Hearne_Rory,Rory,Hearne,01/07/2025,,2025,2025-07-01,
Hearne_Rory,Rory,Hearne,02/07/2025,,2025,2025-07-02,
Hearne_Rory,Rory,Hearne,03/07/2025,,2025,2025-07-03,
Hearne_Rory,Rory,Hearne,08/07/2025,,2025,2025-07-08,
Hearne_Rory,Rory,Hearne,09/07/2025,,2025,2025-07-09,
Hearne_Rory,Rory,Hearne,10/07/2025,,2025,2025-07-10,
Hearne_Rory,Rory,Hearne,15/07/2025,,2025,2025-07-15,
Hearne_Rory,Rory,Hearne,16/07/2025,,2025,2025-07-16,
Hearne_Rory,Rory,Hearne,17/07/2025,,2025,2025-07-17,
Hearne_Rory,Rory,Hearne,17/09/2025,,2025,2025-09-17,
Hearne_Rory,Rory,Hearne,18/09/2025,,2025,2025-09-18,
Hearne_Rory,Rory,Hearne,23/09/2025,,2025,2025-09-23,
