action,department,file_name,file_url,listing_url,period_year_guess,period_month_guess,n_pages,parse_status
ocr,DPER,november-2018-january-2019.pdf,https://assets.gov.ie/static/documents/november-2018-january-2019.pdf,https://www.gov.ie/en/department-of-public-expenditure-infrastructure-public-service-reform-and-digitalisation/collections/minister-of-states-diaries/,2018,11,14,scanned_needs_offbox_ocr
ocr,DPER,november-2018.pdf,https://assets.gov.ie/static/documents/november-2018.pdf,https://www.gov.ie/en/department-of-public-expenditure-infrastructure-public-service-reform-and-digitalisation/collections/ministerial-diaries-2018/,2018,11,5,scanned_needs_offbox_ocr
ocr,DPER,october-2019.pdf,https://assets.gov.ie/static/documents/october-2019.pdf,https://www.gov.ie/en/department-of-public-expenditure-infrastructure-public-service-reform-and-digitalisation/collections/ministerial-diaries-2019/,2019,10,5,scanned_needs_offbox_ocr
ocr,DPER,october-to-december.pdf,https://assets.gov.ie/static/documents/october-to-december.pdf,https://www.gov.ie/en/department-of-public-expenditure-infrastructure-public-service-reform-and-digitalisation/collections/ministerial-diaries-2023/,2023,10,14,scanned_needs_offbox_ocr
ocr,DPER,october-to-january-2025.pdf,https://assets.gov.ie/static/documents/october-to-january-2025.pdf,https://www.gov.ie/en/department-of-public-expenditure-infrastructure-public-service-reform-and-digitalisation/collections/ministerial-diaries-2024/,2025,10,17,scanned_needs_offbox_ocr
ocr,DPER,september-2019-8ced3ed2-a1d3-43bd-bd0d-4339a10dcbc7.pdf,https://assets.gov.ie/static/documents/september-2019-8ced3ed2-a1d3-43bd-bd0d-4339a10dcbc7.pdf,https://www.gov.ie/en/department-of-public-expenditure-infrastructure-public-service-reform-and-digitalisation/collections/ministerial-diaries-2019/,2019,9,6,scanned_needs_offbox_ocr
ocr,EDUCATION,Minister_McEntees_Diary_October_2025.pdf,https://assets.gov.ie/static/documents/0c382bcf/Minister_McEntees_Diary_October_2025.pdf,https://www.gov.ie/en/department-of-education/collections/department-of-education-ministers-diaries/,2025,10,5,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-april-2023-cc2b7949-6b1a-45a5-91ad-2aa8dd8e1e3f.pdf,https://assets.gov.ie/static/documents/ministers-diary-april-2023-cc2b7949-6b1a-45a5-91ad-2aa8dd8e1e3f.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2023,4,4,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-august-2023-e08f5f35-a989-40c7-9536-25ee83f6f04b.pdf,https://assets.gov.ie/static/documents/ministers-diary-august-2023-e08f5f35-a989-40c7-9536-25ee83f6f04b.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2023,8,5,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-december-2022-194d5091-d3f9-470e-bb46-30859b7cfd3b.pdf,https://assets.gov.ie/static/documents/ministers-diary-december-2022-194d5091-d3f9-470e-bb46-30859b7cfd3b.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2022,12,2,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-december-2023-0cce3a8a-2f73-4bc4-ba25-cdda76ff8ada.pdf,https://assets.gov.ie/static/documents/ministers-diary-december-2023-0cce3a8a-2f73-4bc4-ba25-cdda76ff8ada.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2023,12,5,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-february-2023-dcab52c4-601d-4683-b3ea-731b0afe5399.pdf,https://assets.gov.ie/static/documents/ministers-diary-february-2023-dcab52c4-601d-4683-b3ea-731b0afe5399.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2023,2,4,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-february-2024-b76ee08c-9a5d-4c97-9d16-cbc8c2271d76.pdf,https://assets.gov.ie/static/documents/ministers-diary-february-2024-b76ee08c-9a5d-4c97-9d16-cbc8c2271d76.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2024,2,5,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-january-2023-db36cf9a-48fb-4d02-87dd-d635c628f256.pdf,https://assets.gov.ie/static/documents/ministers-diary-january-2023-db36cf9a-48fb-4d02-87dd-d635c628f256.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2023,1,7,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-january-2024-f71ad3d7-9625-4f64-9d35-c123f801cabf.pdf,https://assets.gov.ie/static/documents/ministers-diary-january-2024-f71ad3d7-9625-4f64-9d35-c123f801cabf.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2024,1,5,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-june-2023-649b288c-c4b1-4ed1-b169-c80a7c577e01.pdf,https://assets.gov.ie/static/documents/ministers-diary-june-2023-649b288c-c4b1-4ed1-b169-c80a7c577e01.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2023,6,5,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-march-2023-89d5af88-c0bc-4e8b-8a12-15e78b8e3c61.pdf,https://assets.gov.ie/static/documents/ministers-diary-march-2023-89d5af88-c0bc-4e8b-8a12-15e78b8e3c61.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2023,3,4,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-march-2024-e476e723-fb66-4641-82b2-040f21d9059f.pdf,https://assets.gov.ie/static/documents/ministers-diary-march-2024-e476e723-fb66-4641-82b2-040f21d9059f.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2024,3,5,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-may-2023-0af96bd9-3112-40e2-9c0c-90df4ba2c692.pdf,https://assets.gov.ie/static/documents/ministers-diary-may-2023-0af96bd9-3112-40e2-9c0c-90df4ba2c692.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2023,5,5,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-november-2023-8a9c1bfe-90ed-418e-8cfa-0ba988dd58b2.pdf,https://assets.gov.ie/static/documents/ministers-diary-november-2023-8a9c1bfe-90ed-418e-8cfa-0ba988dd58b2.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2023,11,5,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-october-2023-c4e0bfdd-98a8-4e35-af34-d0d5a0d4bc38.pdf,https://assets.gov.ie/static/documents/ministers-diary-october-2023-c4e0bfdd-98a8-4e35-af34-d0d5a0d4bc38.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2023,10,7,scanned_needs_offbox_ocr
ocr,FINANCE,ministers-diary-september-2023-2091c890-d051-457f-b1e7-2804e39bf909.pdf,https://assets.gov.ie/static/documents/ministers-diary-september-2023-2091c890-d051-457f-b1e7-2804e39bf909.pdf,https://www.gov.ie/en/department-of-finance/collections/minister-michael-mcgrath-tds-diary/,2023,9,5,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-dairy-july-september-2015.pdf,https://assets.gov.ie/static/documents/ministers-dairy-july-september-2015.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2015,7,12,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-2014-7ed4e0dc-8499-4483-a67e-17da1b1977a8.pdf,https://assets.gov.ie/static/documents/ministers-diary-2014-7ed4e0dc-8499-4483-a67e-17da1b1977a8.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2014,,31,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-2014-d37a9267-d823-4368-8c5d-33addfab900f.pdf,https://assets.gov.ie/static/documents/ministers-diary-2014-d37a9267-d823-4368-8c5d-33addfab900f.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2014,,31,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-april-july-2015-56d76088-71bf-428d-85c4-e4668474cdaa.pdf,https://assets.gov.ie/static/documents/ministers-diary-april-july-2015-56d76088-71bf-428d-85c4-e4668474cdaa.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2015,4,12,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-april-july-2015-6fe1f8db-a508-4b4d-8dae-0db3597bc927.pdf,https://assets.gov.ie/static/documents/ministers-diary-april-july-2015-6fe1f8db-a508-4b4d-8dae-0db3597bc927.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2015,4,17,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-april-june-2018.pdf,https://assets.gov.ie/static/documents/ministers-diary-april-june-2018.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2018,4,16,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-january-march-2015-e6b24666-b8b8-4e6e-940b-43462f09f48d.pdf,https://assets.gov.ie/static/documents/ministers-diary-january-march-2015-e6b24666-b8b8-4e6e-940b-43462f09f48d.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2015,1,10,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-january-march-2015-fece42ce-c646-4529-93da-3862bbe94265.pdf,https://assets.gov.ie/static/documents/ministers-diary-january-march-2015-fece42ce-c646-4529-93da-3862bbe94265.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2015,1,20,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-july-september-2015.pdf,https://assets.gov.ie/static/documents/ministers-diary-july-september-2015.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2015,7,7,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-july-september-2018-03e2544c-9693-43f6-8963-0cffdacbe300.pdf,https://assets.gov.ie/static/documents/ministers-diary-july-september-2018-03e2544c-9693-43f6-8963-0cffdacbe300.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2018,7,15,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-march-2018-4a93c1e3-e87c-4493-8027-e8923d1c9144.pdf,https://assets.gov.ie/static/documents/ministers-diary-march-2018-4a93c1e3-e87c-4493-8027-e8923d1c9144.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2018,3,4,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-may-october-2016.pdf,https://assets.gov.ie/static/documents/ministers-diary-may-october-2016.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2016,5,27,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-october-december-2016.pdf,https://assets.gov.ie/static/documents/ministers-diary-october-december-2016.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2016,10,18,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-october-december-2018-babcde71-cb98-45a5-b9b4-b4209c2701c1.pdf,https://assets.gov.ie/static/documents/ministers-diary-october-december-2018-babcde71-cb98-45a5-b9b4-b4209c2701c1.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2018,10,22,scanned_needs_offbox_ocr
ocr,HEALTH,ministers-diary-october-january-2016.pdf,https://assets.gov.ie/static/documents/ministers-diary-october-january-2016.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2016,10,13,scanned_needs_offbox_ocr
ocr,HEALTH,minsters-diary-october-2015-january-2016.pdf,https://assets.gov.ie/static/documents/minsters-diary-october-2015-january-2016.pdf,https://www.gov.ie/en/department-of-health/collections/department-of-health-ministers-diaries/,2015,10,19,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivan_Diary_April_2025.pdf,https://assets.gov.ie/static/documents/Minister_OSullivan_Diary_April_2025.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2025,4,5,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivan_Diary_August_2025.pdf,https://assets.gov.ie/static/documents/c6e4eb6f/Minister_OSullivan_Diary_August_2025.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2025,8,5,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivan_Diary_February_2025.pdf,https://assets.gov.ie/static/documents/Minister_OSullivan_Diary_February_2025.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2025,2,6,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivan_Diary_July_2025.pdf,https://assets.gov.ie/static/documents/d061a955/Minister_OSullivan_Diary_July_2025.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2025,7,5,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivan_Diary_June_2025.pdf,https://assets.gov.ie/static/documents/Minister_OSullivan_Diary_June_2025.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2025,6,6,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivan_Diary_March_2025.pdf,https://assets.gov.ie/static/documents/Minister_OSullivan_Diary_March_2025.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2025,3,6,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivan_Diary_May_2025.pdf,https://assets.gov.ie/static/documents/Minister_OSullivan_Diary_May_2025.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2025,5,6,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivan_Diary_November_2025.pdf,https://assets.gov.ie/static/documents/50f1497d/Minister_OSullivan_Diary_November_2025.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2025,11,5,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivan_Diary_October_2025.pdf,https://assets.gov.ie/static/documents/f2b79cb4/Minister_OSullivan_Diary_October_2025.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2025,10,5,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivan_Diary_September_2025.pdf,https://assets.gov.ie/static/documents/27a68cdb/Minister_OSullivan_Diary_September_2025.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2025,9,6,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivans_Diary_April_2026.pdf,https://assets.gov.ie/static/documents/83e69a78/Minister_OSullivans_Diary_April_2026.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2026,4,6,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivans_Diary_February_2026.pdf,https://assets.gov.ie/static/documents/344f00c9/Minister_OSullivans_Diary_February_2026.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2026,2,6,scanned_needs_offbox_ocr
ocr,HOUSING,Minister_OSullivans_Diary_March_2026.pdf,https://assets.gov.ie/static/documents/2f885c73/Minister_OSullivans_Diary_March_2026.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2026,3,7,scanned_needs_offbox_ocr
ocr,HOUSING,minister-darragh-obriens-diary-april-2021.pdf,https://assets.gov.ie/static/documents/minister-darragh-obriens-diary-april-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,4,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-darragh-obriens-diary-august-2020-to-january-2021.pdf,https://assets.gov.ie/static/documents/minister-darragh-obriens-diary-august-2020-to-january-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2020,8,27,scanned_needs_offbox_ocr
ocr,HOUSING,minister-darragh-obriens-diary-august-2021.pdf,https://assets.gov.ie/static/documents/minister-darragh-obriens-diary-august-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,8,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-darragh-obriens-diary-february-2021.pdf,https://assets.gov.ie/static/documents/minister-darragh-obriens-diary-february-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,2,4,scanned_needs_offbox_ocr
ocr,HOUSING,minister-darragh-obriens-diary-july-2020.pdf,https://assets.gov.ie/static/documents/minister-darragh-obriens-diary-july-2020.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2020,7,4,scanned_needs_offbox_ocr
ocr,HOUSING,minister-darragh-obriens-diary-july-2021.pdf,https://assets.gov.ie/static/documents/minister-darragh-obriens-diary-july-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,7,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-darragh-obriens-diary-june-2021.pdf,https://assets.gov.ie/static/documents/minister-darragh-obriens-diary-june-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,6,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-darragh-obriens-diary-march-2021.pdf,https://assets.gov.ie/static/documents/minister-darragh-obriens-diary-march-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,3,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-darragh-obriens-diary-may-2021.pdf,https://assets.gov.ie/static/documents/minister-darragh-obriens-diary-may-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,5,7,scanned_needs_offbox_ocr
ocr,HOUSING,minister-darragh-obriens-diary-october-2021.pdf,https://assets.gov.ie/static/documents/minister-darragh-obriens-diary-october-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,10,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-darragh-obriens-diary-september-2021.pdf,https://assets.gov.ie/static/documents/minister-darragh-obriens-diary-september-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,9,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-noonan-diary-august-2024.pdf,https://assets.gov.ie/static/documents/minister-noonan-diary-august-2024.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2024,8,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-noonan-diary-december-2024.pdf,https://assets.gov.ie/static/documents/minister-noonan-diary-december-2024.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2024,12,7,scanned_needs_offbox_ocr
ocr,HOUSING,minister-noonan-diary-january-2025.pdf,https://assets.gov.ie/static/documents/minister-noonan-diary-january-2025.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2025,1,4,scanned_needs_offbox_ocr
ocr,HOUSING,minister-noonan-diary-september-2024.pdf,https://assets.gov.ie/static/documents/minister-noonan-diary-september-2024.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2024,9,7,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-april-2021.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-april-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,4,8,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-april-2022.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-april-2022.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2022,4,5,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-april-2023.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-april-2023.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2023,4,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-april-2024.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-april-2024.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2024,4,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-august-2020.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-august-2020.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2020,8,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-august-2021.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-august-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,8,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-august-2022.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-august-2022.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2022,8,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-august-2023.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-august-2023.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2023,8,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-december-2020.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-december-2020.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2020,12,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-december-2021.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-december-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,12,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-december-2022.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-december-2022.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2022,12,5,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-december-2023.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-december-2023.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2023,12,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-february-2021.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-february-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,2,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-february-2022.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-february-2022.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2022,2,5,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-february-2023.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-february-2023.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2023,2,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-february-2024.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-february-2024.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2024,2,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-january-2021.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-january-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,1,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-january-2022.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-january-2022.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2022,1,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-january-2023.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-january-2023.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2023,1,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-january-2024.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-january-2024.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2024,1,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-july-2020.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-july-2020.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2020,7,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-july-2021.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-july-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,7,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-july-2022.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-july-2022.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2022,7,5,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-july-2023.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-july-2023.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2023,7,7,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-july-2024.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-july-2024.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2024,7,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-june-2021.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-june-2021.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2021,6,6,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-june-2022.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-june-2022.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2022,6,5,scanned_needs_offbox_ocr
ocr,HOUSING,minister-of-state-malcolm-noonans-diary-june-2023.pdf,https://assets.gov.ie/static/documents/minister-of-state-malcolm-noonans-diary-june-2023.pdf,https://www.gov.ie/en/department-of-housing-local-government-and-heritage/collections/ministers-diaries/,2023,6,6,scanned_needs_offbox_ocr
