constituency_slug,constituency_name,candidate_slug,candidate_name,candidate_page_url,doc_type,doc_label,pdf_url,media_id
688ad-dublin-bay-north,Dublin Bay North,03f05-morris-james,"Morris, James",https://www.sipo.ie/en/collection/03f05-morris-james/,donation_statement,"Morris, James - GE 2024 Donation Statement",https://assets.sipo.ie/media/284729/cf156180-9db2-4d51-b26b-c4c59f1b48fb.pdf,284729
688ad-dublin-bay-north,Dublin Bay North,03f05-morris-james,"Morris, James",https://www.sipo.ie/en/collection/03f05-morris-james/,expense_statement,"Morris, James - GE 2024 Expense Statement",https://assets.sipo.ie/media/284730/43b6d286-85a8-4d24-9408-8af374053dfb.pdf,284730
688ad-dublin-bay-north,Dublin Bay North,0788b-ocallaghan-cian,"O'Callaghan, Cian",https://www.sipo.ie/en/collection/0788b-ocallaghan-cian/,expense_statement,"O'Callaghan, Cian - GE 2024 Expense Statement",https://assets.sipo.ie/media/285011/d70194c9-5745-4d3a-8f53-02a1307ff5aa.pdf,285011
688ad-dublin-bay-north,Dublin Bay North,12db0-mcglue-jamie,"McGlue, Jamie",https://www.sipo.ie/en/collection/12db0-mcglue-jamie/,donation_statement,"McGlue, Jamie - GE 2024 Donation Statement",https://assets.sipo.ie/media/284840/667594ca-1f66-4d9b-a060-6ab082e9a305.pdf,284840
688ad-dublin-bay-north,Dublin Bay North,12db0-mcglue-jamie,"McGlue, Jamie",https://www.sipo.ie/en/collection/12db0-mcglue-jamie/,expense_statement,"McGlue, Jamie - GE 2024 Expense Statement",https://assets.sipo.ie/media/284841/8754bc8d-749f-44ae-8393-59b3e58daf66.pdf,284841
688ad-dublin-bay-north,Dublin Bay North,1fd30-lyons-john,"Lyons, John",https://www.sipo.ie/en/collection/1fd30-lyons-john/,donation_statement,"Lyons, John - GE 2024 Donation Statement",https://assets.sipo.ie/media/284837/b85e80f5-94cb-46ae-8f89-eb47f8426822.pdf,284837
688ad-dublin-bay-north,Dublin Bay North,1fd30-lyons-john,"Lyons, John",https://www.sipo.ie/en/collection/1fd30-lyons-john/,expense_statement,"Lyons, John - GE 2024 Expense Statement",https://assets.sipo.ie/media/284838/a7e3c9b4-b96a-4281-b1a0-afd795a675f5.pdf,284838
688ad-dublin-bay-north,Dublin Bay North,26468-brabazon-tom,"Brabazon, Tom",https://www.sipo.ie/en/collection/26468-brabazon-tom/,expense_statement,"Brabazon, Tom - GE 2024 Expense Statement",https://assets.sipo.ie/media/284179/baf7b315-3e6c-48df-ae56-6979dea3366a.pdf,284179
688ad-dublin-bay-north,Dublin Bay North,26618-healy-david,"Healy, David",https://www.sipo.ie/en/collection/26618-healy-david/,donation_statement,"Healy, David GE 2024 Donation Statement",https://assets.sipo.ie/media/284916/8d11d085-71e0-4ebc-bb79-414706cd6f96.pdf,284916
688ad-dublin-bay-north,Dublin Bay North,26618-healy-david,"Healy, David",https://www.sipo.ie/en/collection/26618-healy-david/,expense_statement,"Healy, David GE 2024 Expense Statement",https://assets.sipo.ie/media/284917/c8796b67-abaa-4ebb-a4b6-b6bf2c140ef2.pdf,284917
688ad-dublin-bay-north,Dublin Bay North,2c980-mac-donncha-micheal,"Mac Donncha, Mícheál",https://www.sipo.ie/en/collection/2c980-mac-donncha-micheal/,donation_statement,"Mac Donncha, Mícheál - GE 2024 Donation Statement",https://assets.sipo.ie/media/284539/8f39ff51-0895-43c0-873d-681f20698767.pdf,284539
688ad-dublin-bay-north,Dublin Bay North,2c980-mac-donncha-micheal,"Mac Donncha, Mícheál",https://www.sipo.ie/en/collection/2c980-mac-donncha-micheal/,expense_statement,"Mac Donncha, Mícheál - GE 2024 Expense Statement",https://assets.sipo.ie/media/284540/a1c6449d-9d75-4eaf-a06e-8564284e3b15.pdf,284540
688ad-dublin-bay-north,Dublin Bay North,56e31-folan-shane,"Folan, Shane",https://www.sipo.ie/en/collection/56e31-folan-shane/,donation_statement,"Folan, Shane - GE 2024 Donation Statement",https://assets.sipo.ie/media/285044/6a7866c4-e3f1-412d-a21f-35998e21b920.pdf,285044
688ad-dublin-bay-north,Dublin Bay North,56e31-folan-shane,"Folan, Shane",https://www.sipo.ie/en/collection/56e31-folan-shane/,expense_statement,"Folan, Shane - GE 2024 Expense Statement",https://assets.sipo.ie/media/285825/23c1d8f0-7602-48bd-b34b-e7bd31c422ea.pdf,285825
688ad-dublin-bay-north,Dublin Bay North,7db57-doyle-stephen,"Doyle, Stephen",https://www.sipo.ie/en/collection/7db57-doyle-stephen/,donation_statement,"Doyle, Stephen - GE 2024 Donation Statement",https://assets.sipo.ie/media/284834/ba20dff9-ea10-4b54-913e-e67586baa91a.pdf,284834
688ad-dublin-bay-north,Dublin Bay North,7db57-doyle-stephen,"Doyle, Stephen",https://www.sipo.ie/en/collection/7db57-doyle-stephen/,expense_statement,"Doyle, Stephen - GE 2024 Expense Statement",https://assets.sipo.ie/media/284835/ef457bd0-371a-423b-88d9-10af171dacb6.pdf,284835
688ad-dublin-bay-north,Dublin Bay North,9dfd3-heneghan-barry,"Heneghan, Barry",https://www.sipo.ie/en/collection/9dfd3-heneghan-barry/,expense_statement,"Heneghan, Barry - GE 2024 Expense Statement",https://assets.sipo.ie/media/284307/b7a9966d-f8c3-44b6-8e58-98f24aaa2b39.pdf,284307
688ad-dublin-bay-north,Dublin Bay North,9ec66-mulvany-bernard,"Mulvany, Bernard",https://www.sipo.ie/en/collection/9ec66-mulvany-bernard/,donation_statement,"Mulvany, Bernard - GE 2024 Donation Statement",https://assets.sipo.ie/media/285196/767e38bd-bf27-47ec-aebd-0aad5e71857e.pdf,285196
688ad-dublin-bay-north,Dublin Bay North,9ec66-mulvany-bernard,"Mulvany, Bernard",https://www.sipo.ie/en/collection/9ec66-mulvany-bernard/,expense_statement,"Mulvany, Bernard - GE 2024 Expense Statement",https://assets.sipo.ie/media/285197/3182a8ca-f318-4991-bf6a-a147dea3170c.pdf,285197
688ad-dublin-bay-north,Dublin Bay North,c11cf-heney-deirdre,"Heney, Deirdre",https://www.sipo.ie/en/collection/c11cf-heney-deirdre/,donation_statement,"Heney, Deirdre - GE2024 Donation Statement",https://assets.sipo.ie/media/285435/cb262335-2fd2-44e4-9a0b-ea5833b4bdae.pdf,285435
688ad-dublin-bay-north,Dublin Bay North,c11cf-heney-deirdre,"Heney, Deirdre",https://www.sipo.ie/en/collection/c11cf-heney-deirdre/,expense_statement,"Heney, Deirdre - GE 2024 Expense Statement",https://assets.sipo.ie/media/284170/7de75105-fa68-4869-805f-6d1ee9074f99.pdf,284170
688ad-dublin-bay-north,Dublin Bay North,c24a9-mitchell-denise,"Mitchell, Denise",https://www.sipo.ie/en/collection/c24a9-mitchell-denise/,expense_statement,"Mitchell, Denise - GE 2024 Expense Statement",https://assets.sipo.ie/media/284228/8c5efaea-da62-4a61-93e6-009ce9f87149.pdf,284228
688ad-dublin-bay-north,Dublin Bay North,e400f-burke-michael,"Burke, Michael",https://www.sipo.ie/en/collection/e400f-burke-michael/,donation_statement,"Burke, Michael - GE 2024 Donation Statement",https://assets.sipo.ie/media/284831/04cc579f-5bc3-477e-af05-957d381ad7de.pdf,284831
688ad-dublin-bay-north,Dublin Bay North,e400f-burke-michael,"Burke, Michael",https://www.sipo.ie/en/collection/e400f-burke-michael/,expense_statement,"Burke, Michael - GE 2024 Expense Statement",https://assets.sipo.ie/media/284832/047d766c-8933-47d8-8f84-409428dec6af.pdf,284832
688ad-dublin-bay-north,Dublin Bay North,e6cb3-o-muiri-naoise,"Ó Muirí, Naoise",https://www.sipo.ie/en/collection/e6cb3-o-muiri-naoise/,donation_statement,"Ó Muirí, Naoise GE 2024 Donation Statement",https://assets.sipo.ie/media/284893/6080e9b4-36db-472b-a456-50a11feec39c.pdf,284893
688ad-dublin-bay-north,Dublin Bay North,e6cb3-o-muiri-naoise,"Ó Muirí, Naoise",https://www.sipo.ie/en/collection/e6cb3-o-muiri-naoise/,expense_statement,"Ó Muirí, Naoise GE 2024 Expense Statement",https://assets.sipo.ie/media/285366/67318dbf-b066-44e5-b7ac-41377cf5a17e.pdf,285366
688ad-dublin-bay-north,Dublin Bay North,fefb2-tormey-aoibhinn,"Tormey, Aoibhinn",https://www.sipo.ie/en/collection/fefb2-tormey-aoibhinn/,donation_statement,"Tormey, Aoibhinn GE 2024 Donation Statement",https://assets.sipo.ie/media/284326/c7b97932-9c24-418c-8c54-aa264a496877.pdf,284326
688ad-dublin-bay-north,Dublin Bay North,fefb2-tormey-aoibhinn,"Tormey, Aoibhinn",https://www.sipo.ie/en/collection/fefb2-tormey-aoibhinn/,expense_statement,"Tormey, Aoibhinn GE 2024 Expense Statement",https://assets.sipo.ie/media/284325/389da38f-5563-4ced-810e-04e16f4be521.pdf,284325
84487-waterford,Waterford,01f11-walsh-john-d,"Walsh, John D.",https://www.sipo.ie/en/collection/01f11-walsh-john-d/,donation_statement,"Walsh, John D. - GE 2024 Donation Statement",https://assets.sipo.ie/media/285627/fbde3f61-9788-44ae-89d1-c05a8b4d1265.pdf,285627
84487-waterford,Waterford,01f11-walsh-john-d,"Walsh, John D.",https://www.sipo.ie/en/collection/01f11-walsh-john-d/,expense_statement,"Walsh, John - GE 2024 Expense Statement",https://assets.sipo.ie/media/285930/21f0c1c1-512f-4445-a726-bae8c37b9a21.pdf,285930
84487-waterford,Waterford,15b9c-mcguinness-conor-d,"McGuinness, Conor D.",https://www.sipo.ie/en/collection/15b9c-mcguinness-conor-d/,expense_statement,"McGuinness, Conor D. - GE 2024 Expense Statement",https://assets.sipo.ie/media/284276/defa8eb1-688c-48c0-9c1d-e3b2f12820af.pdf,284276
84487-waterford,Waterford,20851-cummins-john,"Cummins, John",https://www.sipo.ie/en/collection/20851-cummins-john/,expense_statement,"Cummins, John GE 2024 Election Expense Statement",https://assets.sipo.ie/media/285112/18851fcd-b7e7-4cc4-acd1-96dc5054a15d.pdf,285112
84487-waterford,Waterford,3497f-cleary-ronan,"Cleary, Ronan",https://www.sipo.ie/en/collection/3497f-cleary-ronan/,donation_statement,"Cleary, Ronan - GE2024 Donation Statement",https://assets.sipo.ie/media/285772/4d61357e-6337-4ad1-b89a-ffe671ab3cd8.pdf,285772
84487-waterford,Waterford,3497f-cleary-ronan,"Cleary, Ronan",https://www.sipo.ie/en/collection/3497f-cleary-ronan/,expense_statement,"Cleary, Ronan - GE 2024 Expense Statement",https://assets.sipo.ie/media/285771/90497013-4607-4fd7-bb78-572e367d584d.pdf,285771
84487-waterford,Waterford,36a1c-ocathasaigh-marc,"O'Cathasaigh, Marc",https://www.sipo.ie/en/collection/36a1c-ocathasaigh-marc/,donation_statement,"O'Cathasaigh, Marc GE 2024 Donation Statement",https://assets.sipo.ie/media/284678/9e38eb71-dcf0-4ca5-92e7-df667a493db7.pdf,284678
84487-waterford,Waterford,36a1c-ocathasaigh-marc,"O'Cathasaigh, Marc",https://www.sipo.ie/en/collection/36a1c-ocathasaigh-marc/,expense_statement,"O'Cathasaigh, Marc GE 2024 Expense Statement",https://assets.sipo.ie/media/284679/e4b0a544-0928-4fbf-9c5f-7ee1f1808c83.pdf,284679
84487-waterford,Waterford,3a6ff-cullinane-david,"Cullinane, David",https://www.sipo.ie/en/collection/3a6ff-cullinane-david/,expense_statement,"Cullinane, David - GE 2024 Expense Statement",https://assets.sipo.ie/media/284274/3c6b4cfe-d26d-4db9-a6fb-b105962a7feb.pdf,284274
84487-waterford,Waterford,a4dc7-conway-frank,"Conway, Frank",https://www.sipo.ie/en/collection/a4dc7-conway-frank/,donation_statement,"Conway, Frank - GE 2024 Donation Statement",https://assets.sipo.ie/media/284335/a0996fa9-547f-4732-91bb-ec65b6692c87.pdf,284335
84487-waterford,Waterford,a4dc7-conway-frank,"Conway, Frank",https://www.sipo.ie/en/collection/a4dc7-conway-frank/,expense_statement,"Conway, Frank - GE 2024 Expense Statement",https://assets.sipo.ie/media/284334/31af9b23-de28-460a-8457-2c5ba7d8b0fe.pdf,284334
84487-waterford,Waterford,b86ed-curtin-patrick,"Curtin, Patrick",https://www.sipo.ie/en/collection/b86ed-curtin-patrick/,donation_statement,"Curtin, Patrick - GE 2024 Donation Statement",https://assets.sipo.ie/media/285257/e18e5d6d-c502-4118-bf65-c3709a838d0a.pdf,285257
84487-waterford,Waterford,b86ed-curtin-patrick,"Curtin, Patrick",https://www.sipo.ie/en/collection/b86ed-curtin-patrick/,expense_statement,"Curtin, Patrick - GE 2024 Expense Statement",https://assets.sipo.ie/media/285256/52dac7dc-b768-4d03-b2e3-df2a834628a8.pdf,285256
84487-waterford,Waterford,bd124-roche-mary,"Roche, Mary",https://www.sipo.ie/en/collection/bd124-roche-mary/,donation_statement,"Roche, Mary - GE 2024 Donation Statement",https://assets.sipo.ie/media/285034/ab579e6e-933d-4f6d-a770-2341d2db0d73.pdf,285034
84487-waterford,Waterford,bd124-roche-mary,"Roche, Mary",https://www.sipo.ie/en/collection/bd124-roche-mary/,expense_statement,"Roche, Mary - GE 2024 Expense Statement",https://assets.sipo.ie/media/285869/59d3f5f4-a64c-4303-b246-e4999db56099.pdf,285869
84487-waterford,Waterford,c28ee-butler-mary,"Butler, Mary",https://www.sipo.ie/en/collection/c28ee-butler-mary/,expense_statement,"Butler, Mary - GE 2024 Expense Statement",https://assets.sipo.ie/media/284421/e2986c24-db68-4245-9231-5e72d56dfbb9.pdf,284421
84487-waterford,Waterford,c3dd9-o-neill-sadhbh,"O' Neill, Sadhbh",https://www.sipo.ie/en/collection/c3dd9-o-neill-sadhbh/,donation_statement,"O' Neill, Sadhbh - GE 2024 Donation Statement",https://assets.sipo.ie/media/285333/ee2e3611-1e45-43bb-b8da-1399c288dfac.pdf,285333
84487-waterford,Waterford,c3dd9-o-neill-sadhbh,"O' Neill, Sadhbh",https://www.sipo.ie/en/collection/c3dd9-o-neill-sadhbh/,expense_statement,"O' Neill, Sadhbh - GE 2024 Expense Statement",https://assets.sipo.ie/media/285334/7788cffd-26ef-41e0-b224-87c7ed5ce469.pdf,285334
84487-waterford,Waterford,cccd1-shanahan-matt,"Shanahan, Matt",https://www.sipo.ie/en/collection/cccd1-shanahan-matt/,donation_statement,"Shanahan, Matt - GE 2024 Donation Statement",https://assets.sipo.ie/media/284374/71c48840-9335-4a8c-9a68-e046598f8828.pdf,284374
84487-waterford,Waterford,cccd1-shanahan-matt,"Shanahan, Matt",https://www.sipo.ie/en/collection/cccd1-shanahan-matt/,expense_statement,"Shanahan, Matt - GE 2024 Expense Statement",https://assets.sipo.ie/media/284373/e1db8988-4b96-4eb1-a5a5-24bbf6980c1b.pdf,284373
84487-waterford,Waterford,cfc08-mangan-killian,"Mangan, Killian",https://www.sipo.ie/en/collection/cfc08-mangan-killian/,donation_statement,"Managan, Killian - GE 2024 Donation Statement",https://assets.sipo.ie/media/286031/fa32c192-618a-4e5d-ac6e-f92e148320e8.pdf,286031
84487-waterford,Waterford,cfc08-mangan-killian,"Mangan, Killian",https://www.sipo.ie/en/collection/cfc08-mangan-killian/,expense_statement,"Mangan, Killian - GE 2024 Expense Statement",https://assets.sipo.ie/media/284337/fcf39367-8489-4df0-847c-bdd630c10cda.pdf,284337
8830b-mayo,Mayo,07804-obrien-patsy,"O'Brien, Patsy",https://www.sipo.ie/en/collection/07804-obrien-patsy/,donation_statement,"O'Brien, Patsy - GE 2024 Donation Statement",https://assets.sipo.ie/media/284471/f91ae586-dc60-4f90-bf0a-a5cfccb29f61.pdf,284471
8830b-mayo,Mayo,07804-obrien-patsy,"O'Brien, Patsy",https://www.sipo.ie/en/collection/07804-obrien-patsy/,expense_statement,"O'Brien, Patsy - GE 2024 Expense Statement",https://assets.sipo.ie/media/284472/881ebf44-27c9-425e-8348-6ff055c5b828.pdf,284472
8830b-mayo,Mayo,1a574-lawless-paul,"Lawless, Paul",https://www.sipo.ie/en/collection/1a574-lawless-paul/,expense_statement,"Lawless, Paul - GE 2024 Expense Statement",https://assets.sipo.ie/media/284631/8a172b3c-6500-4954-b72c-ed2d62317665.pdf,284631
8830b-mayo,Mayo,1cd1e-conway-walsh-rose,"Conway Walsh, Rose",https://www.sipo.ie/en/collection/1cd1e-conway-walsh-rose/,expense_statement,"Conway Walsh, Rose - GE 2024 Expense Statement",https://assets.sipo.ie/media/285558/ec47c131-1951-4927-9be6-396d52040593.pdf,285558
8830b-mayo,Mayo,2bcd3-keogh-keira,"Keogh, Keira",https://www.sipo.ie/en/collection/2bcd3-keogh-keira/,expense_statement,"Keogh, Keira GE 2024 Expense Statement",https://assets.sipo.ie/media/285229/d37a8685-8ad6-4fa2-8753-b1ec9bd569d1.pdf,285229
8830b-mayo,Mayo,2c759-kerry-stephen,"Kerr, Stephen",https://www.sipo.ie/en/collection/2c759-kerry-stephen/,donation_statement,"Kerr, Stephen - GE 2024 Donation Statement",https://assets.sipo.ie/media/284191/87530b6b-55b0-4b55-9c37-e6bca96c4fec.pdf,284191
8830b-mayo,Mayo,2c759-kerry-stephen,"Kerr, Stephen",https://www.sipo.ie/en/collection/2c759-kerry-stephen/,expense_statement,"Kerr, Stephen - GE 2024 Expense Statement",https://assets.sipo.ie/media/284190/3f9592dc-159d-4cd0-b00d-3fc000849740.pdf,284190
8830b-mayo,Mayo,50098-duffy-mark,"Duffy, Mark",https://www.sipo.ie/en/collection/50098-duffy-mark/,donation_statement,"Duffy, Mark GE 2024 Donation Statement",https://assets.sipo.ie/media/284049/8aa93502-6779-46b5-9c41-a88ae19265c2.pdf,284049
8830b-mayo,Mayo,50098-duffy-mark,"Duffy, Mark",https://www.sipo.ie/en/collection/50098-duffy-mark/,expense_statement,"Duffy, Mark GE 2024 Expense Statement",https://assets.sipo.ie/media/284050/3cad523e-3b83-430b-9df0-10a187c1d866.pdf,284050
8830b-mayo,Mayo,6ddf1-calleary-dara,"Calleary, Dara",https://www.sipo.ie/en/collection/6ddf1-calleary-dara/,expense_statement,"Calleary, Dara - GE 2024 Expense Statement",https://assets.sipo.ie/media/284644/bf2bd4ca-0798-4f0d-88ca-d91b8376cf88.pdf,284644
8830b-mayo,Mayo,7eaf6-daly-joe,"Daly, Joe",https://www.sipo.ie/en/collection/7eaf6-daly-joe/,donation_statement,"Daly, Joe - GE 2024 Donation Statement",https://assets.sipo.ie/media/284805/ba1e757c-1788-4cb8-b133-d0489feb53a3.pdf,284805
8830b-mayo,Mayo,7eaf6-daly-joe,"Daly, Joe",https://www.sipo.ie/en/collection/7eaf6-daly-joe/,expense_statement,"Daly, Joe - GE 2024 Expense Statement",https://assets.sipo.ie/media/284804/07ead54e-ca63-4c2e-8e24-244805f54418.pdf,284804
8830b-mayo,Mayo,8d4ec-chambers-lisa,"Chambers, Lisa",https://www.sipo.ie/en/collection/8d4ec-chambers-lisa/,donation_statement,"Chambers, Lisa - GE 2024 Donation Statement",https://assets.sipo.ie/media/284585/4f733521-7ebc-451d-9427-4dbe3a1e6e6a.pdf,284585
8830b-mayo,Mayo,8d4ec-chambers-lisa,"Chambers, Lisa",https://www.sipo.ie/en/collection/8d4ec-chambers-lisa/,expense_statement,"Chambers, Lisa - GE 2024 Expense Statement",https://assets.sipo.ie/media/284584/449f3489-fffc-4817-b274-705cb099015d.pdf,284584
8830b-mayo,Mayo,9c70f-o-conaill-micheal,"Ó Conaill, Mícheál",https://www.sipo.ie/en/collection/9c70f-o-conaill-micheal/,donation_statement,"Ó Conaill, Mícheál - GE 2024 Donation Statement",https://assets.sipo.ie/media/285720/2413d8f8-a33e-4beb-a5bf-1a91e58214b7.pdf,285720
8830b-mayo,Mayo,b376d-dillon-alan,"Dillon, Alan",https://www.sipo.ie/en/collection/b376d-dillon-alan/,expense_statement,"Dillon, Alan GE 2024 Expense Statement",https://assets.sipo.ie/media/284376/83af9eed-b6cb-441b-a6b8-334d058306ca.pdf,284376
8830b-mayo,Mayo,c41bb-murray-gerry,"Murray, Gerry",https://www.sipo.ie/en/collection/c41bb-murray-gerry/,donation_statement,"Murray, Gerry - GE 2024 Donation Statement",https://assets.sipo.ie/media/284502/2e19f5a2-c6aa-44e7-90da-c0a7d1bf9206.pdf,284502
8830b-mayo,Mayo,c41bb-murray-gerry,"Murray, Gerry",https://www.sipo.ie/en/collection/c41bb-murray-gerry/,expense_statement,"Murray, Gerry - GE 2024 Expense Statement",https://assets.sipo.ie/media/284503/7402d16a-793b-40ad-b7be-dad0e2433e7c.pdf,284503
8830b-mayo,Mayo,c488e-maxwell-chris,"Maxwell, Chris",https://www.sipo.ie/en/collection/c488e-maxwell-chris/,donation_statement,"Maxwell, Chris - GE 2024 Donation Statement",https://assets.sipo.ie/media/284555/62f564ec-3f2b-4b67-9d55-6d928d51404e.pdf,284555
8830b-mayo,Mayo,c488e-maxwell-chris,"Maxwell, Chris",https://www.sipo.ie/en/collection/c488e-maxwell-chris/,expense_statement,"Maxwell, Chris - GE 2024 Expense Statement",https://assets.sipo.ie/media/284556/17810e17-d198-41a6-9488-e45ae45ce11a.pdf,284556
8830b-mayo,Mayo,c70e0-forkin-sean,"Forkin, Sean",https://www.sipo.ie/en/collection/c70e0-forkin-sean/,donation_statement,"Forkin, Sean - GE 2024 Donation Statement",https://assets.sipo.ie/media/284188/1829f667-d67c-4ec1-9cac-344e8cf64307.pdf,284188
8830b-mayo,Mayo,c70e0-forkin-sean,"Forkin, Sean",https://www.sipo.ie/en/collection/c70e0-forkin-sean/,expense_statement,"Forkin, Sean - GE 2024 Expense Statement",https://assets.sipo.ie/media/284187/d64e473f-cefa-4166-9558-0d25aea2b167.pdf,284187
8830b-mayo,Mayo,db37d-loftus-gerry,"Loftus, Gerry",https://www.sipo.ie/en/collection/db37d-loftus-gerry/,donation_statement,"Loftus, Gerry - GE 2024 Donation Statement",https://assets.sipo.ie/media/285912/57715406-4d8b-425c-87c4-881b6deb57f8.pdf,285912
8830b-mayo,Mayo,db37d-loftus-gerry,"Loftus, Gerry",https://www.sipo.ie/en/collection/db37d-loftus-gerry/,expense_statement,"Loftus, Gerry - GE 2024 Expense Statement",https://assets.sipo.ie/media/285911/3c13ad6a-e350-46a4-9a0d-4c8b34c177e3.pdf,285911
8830b-mayo,Mayo,e555e-jennings-martina,"Jennings, Martina",https://www.sipo.ie/en/collection/e555e-jennings-martina/,donation_statement,"Jennings, Martina GE 2024 Donation Statement",https://assets.sipo.ie/media/285346/be2e6215-c4ae-4705-8c3e-074a8c4c6a93.pdf,285346
8830b-mayo,Mayo,e555e-jennings-martina,"Jennings, Martina",https://www.sipo.ie/en/collection/e555e-jennings-martina/,expense_statement,"Jennings, Martina GE 2024 Expense Statement",https://assets.sipo.ie/media/285345/88acbad3-d391-434c-82f0-d280d359a992.pdf,285345
955c4-wicklow,Wicklow,09662-hogan-ciaran,"Hogan, Ciaran",https://www.sipo.ie/en/collection/09662-hogan-ciaran/,donation_statement,"Hogan, Ciaran - GE2024 Donation Statement",https://assets.sipo.ie/media/285714/0a22e5c5-f633-44ef-b7bd-660609328a52.pdf,285714
955c4-wicklow,Wicklow,09662-hogan-ciaran,"Hogan, Ciaran",https://www.sipo.ie/en/collection/09662-hogan-ciaran/,expense_statement,"Hogan, Ciaran - GE 2024 Expense Statement",https://assets.sipo.ie/media/285715/2a59ff33-8530-4003-9063-fe2d507a5497.pdf,285715
955c4-wicklow,Wicklow,26341-timmins-edward,"Timmins, Edward",https://www.sipo.ie/en/collection/26341-timmins-edward/,expense_statement,"Timmins, Edward GE 2024 Expense Statement",https://assets.sipo.ie/media/284389/bef7a75c-3e58-4faf-a7e6-6f1937c3bf76.pdf,284389
955c4-wicklow,Wicklow,36c8b-oneill-gerry,"O'Neill, Gerry",https://www.sipo.ie/en/collection/36c8b-oneill-gerry/,donation_statement,"O'Neill, Gerry - GE Donation Statement",https://assets.sipo.ie/media/284362/7167c876-d00c-45ad-9e6c-096ebebcf8cb.pdf,284362
955c4-wicklow,Wicklow,36c8b-oneill-gerry,"O'Neill, Gerry",https://www.sipo.ie/en/collection/36c8b-oneill-gerry/,expense_statement,"O'Neill, Gerry - GE 2024 Expense Statement",https://assets.sipo.ie/media/284361/f887d36d-1ae6-4e27-b47d-ebc51cf2a828.pdf,284361
955c4-wicklow,Wicklow,3d74e-donnelly-stephen,"Donnelly, Stephen",https://www.sipo.ie/en/collection/3d74e-donnelly-stephen/,donation_statement,"Donnelly, Stephen - GE2024 Donation Statement",https://assets.sipo.ie/media/285764/6949becc-9652-404c-af98-b2abe29437cb.pdf,285764
955c4-wicklow,Wicklow,3d74e-donnelly-stephen,"Donnelly, Stephen",https://www.sipo.ie/en/collection/3d74e-donnelly-stephen/,expense_statement,"Donnelly, Stephen GE 2024 Expense Statement",https://assets.sipo.ie/media/285573/22bb07a9-f1c1-440b-8807-f0eff7d40ec4.pdf,285573
955c4-wicklow,Wicklow,619f1-carry-rob,"Carry, Rob",https://www.sipo.ie/en/collection/619f1-carry-rob/,donation_statement,"Carry, Rob - GE 2024 Donation Statement",https://assets.sipo.ie/media/285142/b925be05-85f6-409f-82fa-2c4e9e7abdd3.pdf,285142
955c4-wicklow,Wicklow,619f1-carry-rob,"Carry, Rob",https://www.sipo.ie/en/collection/619f1-carry-rob/,expense_statement,"Carry, Rob - GE 2024 Expense Statement",https://assets.sipo.ie/media/285141/441eaa70-51aa-4132-bebd-eb428c0ee6d1.pdf,285141
955c4-wicklow,Wicklow,679cc-mcconnell-kellie,"McConnell, Kellie",https://www.sipo.ie/en/collection/679cc-mcconnell-kellie/,donation_statement,"McConnell, Kellie - GE 2024 Donation Statement",https://assets.sipo.ie/media/285260/f954b9ef-369f-4f47-a2e0-2bc267dc08da.pdf,285260
955c4-wicklow,Wicklow,679cc-mcconnell-kellie,"McConnell, Kellie",https://www.sipo.ie/en/collection/679cc-mcconnell-kellie/,expense_statement,"McConnell, Kellie - GE 2024 Expense Statement",https://assets.sipo.ie/media/285259/aafe19bf-4b26-48a4-85ce-34da4d46808b.pdf,285259
955c4-wicklow,Wicklow,974be-whitmore-jennifer,"Whitmore, Jennifer",https://www.sipo.ie/en/collection/974be-whitmore-jennifer/,expense_statement,"Whitmore, Jennifer - GE 2024 Expense Statement",https://assets.sipo.ie/media/285036/f8326ea4-ee33-43e0-b0ed-fe8497d3ef56.pdf,285036
955c4-wicklow,Wicklow,ab4eb-brady-john,"Brady, John",https://www.sipo.ie/en/collection/ab4eb-brady-john/,expense_statement,"Brady, John - GE 2024 Expense Statement",https://assets.sipo.ie/media/285404/0228a72d-f8d1-42cf-876e-9574b84088ec.pdf,285404
955c4-wicklow,Wicklow,ada32-oleary-sean,"O'Leary, Sean",https://www.sipo.ie/en/collection/ada32-oleary-sean/,donation_statement,"O'Leary, Sean - GE 2024 Donation Statement",https://assets.sipo.ie/media/286036/2342f29f-2072-4223-952e-f9593e117df4.pdf,286036
955c4-wicklow,Wicklow,ada32-oleary-sean,"O'Leary, Sean",https://www.sipo.ie/en/collection/ada32-oleary-sean/,expense_statement,"O'Leary, Sean - GE 2024 Expenses Statement",https://assets.sipo.ie/media/286035/f22b0061-44a1-4955-8ba2-c43651d07823.pdf,286035
955c4-wicklow,Wicklow,c79ba-matthews-steven,"Matthews, Steven",https://www.sipo.ie/en/collection/c79ba-matthews-steven/,donation_statement,"Matthews, Steven GE 2024 Donation Statement",https://assets.sipo.ie/media/284985/d04d3262-0a54-4ee7-ab54-8d2b26a535e3.pdf,284985
955c4-wicklow,Wicklow,c79ba-matthews-steven,"Matthews, Steven",https://www.sipo.ie/en/collection/c79ba-matthews-steven/,expense_statement,"Matthews, Steven GE 2024 Expense Statement",https://assets.sipo.ie/media/284986/7e49d820-51b7-4ba3-b134-ef7de0e106c0.pdf,284986
